query_id,query_row,item_id,item_row,rank,попал,нашёлся,слов в запросе,пустой фильтр,"расстояние, км",близнецов по заголовку,покрытие заголовка
2f97b962dcbae2c9,654,0c1524cb2795ac76,18382,55,False,True,4,True,2.4408261212004367,1.0,0.0
75727fd62bdcd81b,655,7986ad71c5bef76a,56941,2,True,True,2,True,7.357879308362415,1.0,0.5
e93604719e29ad06,656,2858578fe98acc8f,42243,11,True,True,3,False,3.5913030927960627,2.0,1.0
e93604719e29ad06,656,da99fddf643559fe,74274,1,True,True,3,False,4.635274355173886,1.0,1.0
e93604719e29ad06,656,4c4cdc89534fc683,26135,0,True,True,3,False,2.160182406903105,19.0,1.0
e93604719e29ad06,656,cf97606c15fd888f,7257,17,True,True,3,False,4.5810141755858265,1.0,1.0
e93604719e29ad06,656,c9bb27c78fd3efb0,161504,51,False,True,3,False,11.156534403101233,1.0,0.5
900dd8bdb0432973,657,1f458fea1e3a9091,116292,38,True,True,3,True,339.61642810196827,9.0,0.6666666666666666
24d4d080af9e8c2f,658,2ca040946bdcfad6,180620,0,True,True,3,False,5.206405562403568,1.0,0.6666666666666666
2cf04ba50ea23a80,659,3d9cd54c7462a5b5,184890,0,True,True,3,True,0.39067535042708645,1.0,1.0
30a41afcb9d97cf1,660,de259db2c0b92688,33357,-1,False,False,4,True,192.10590206480174,1.0,0.0
920626f087235bdb,661,d1ce233177741293,78484,22,True,True,2,True,640.9751455005841,1.0,0.5
ae346ab3ce4d1ac5,662,3fe57087406b572a,186301,0,True,True,5,True,3.9129657853045576,1.0,1.0
40575b46c766a5c3,663,5c556b8d234187c3,86743,1,True,True,3,True,0.7468767395812234,1.0,0.0
c2adb2b459fb59ba,664,c7f52a54a507e555,123415,0,True,True,3,True,0.1028335425493361,99.0,0.3333333333333333
5a0ead86d30fe8a0,665,323b1fc966cbc32a,58234,-1,False,False,2,False,0.25301344863649317,2.0,0.0
613fd62c6e81f28a,666,b30dc8eaa6f09360,17330,0,True,True,3,True,0.8722420794884103,1.0,1.0
d065d5f86d404c31,667,e357fc228506d2df,178988,0,True,True,4,True,1.871381905283919,2.0,1.0
e898a93d44bf9822,668,f5f14c6e91904432,172833,0,True,True,3,True,1.2736812244670463,1.0,0.3333333333333333
e060f0fa3ea36372,669,f268ef6b9e58188b,117438,25,True,True,4,True,13.929977011709031,1.0,1.0
f6124706006a26a0,670,b438ce0dc849c40f,130347,1,True,True,3,True,4.2482010982901635,32.0,0.5
b12f1fd537843769,671,7427b7bf0f602e7e,91718,1,True,True,3,True,1.164769421918618,28.0,0.3333333333333333
242ed42c5e0a0419,672,df149be05b386f91,129967,1,True,True,3,True,14.336857489081241,1.0,0.3333333333333333
096f1fc0b800ee58,673,0ff8f8f91997bf83,46605,0,True,True,4,True,20.85754460606991,1.0,1.0
096f1fc0b800ee58,673,64a9fcbb991de292,5208,3,True,True,4,True,0.1468282373942433,1.0,0.25
0c511372c5e01571,674,8c7d642e266df274,130681,131,False,True,6,True,11.18256556037485,1.0,0.4
fcec117a62db0b22,675,42711dda8f1aee96,116697,1,True,True,2,True,8.184110487234868,1.0,1.0
fcec117a62db0b22,675,1f4d70f6bc1d37c1,124590,0,True,True,2,True,1.562346675470663,1.0,1.0
0d68d676ca2237fe,676,0324406937531805,177707,0,True,True,2,True,3.7427801851795937,24.0,1.0
0d68d676ca2237fe,676,aa79a934a72a7aa7,187941,8,True,True,2,True,7.077385078561192,1.0,1.0
0d68d676ca2237fe,676,7f473a8916c1fc38,40882,1,True,True,2,True,1.4112211171218758,1.0,1.0
390360691b7abe87,677,a5a79a2256fea9fb,5733,75,False,True,2,False,8.166050809286336,315.0,0.5
e372646d4cf95b34,678,d6491bbddb2f7f41,64394,0,True,True,2,True,0.037913255867736716,1.0,1.0
2e13753dee83247a,679,acbc460cffe3bda3,65838,0,True,True,3,True,5.5131276288056625,1.0,0.0
fd98de0291e67734,680,08c5d088354ffab5,19164,1,True,True,4,False,3.7236677477238365,15.0,0.75
623f1052201ade8a,681,a6f42d4f27a30845,121786,1,True,True,1,True,16.397680392254653,1.0,1.0
623f1052201ade8a,681,38a07d8e6014ebef,76,2,True,True,1,True,0.14677359559171652,1.0,1.0
4e6e9b885cd8b52a,682,8fac21d40a2b9a31,1711,0,True,True,3,True,9.983910243508037,1.0,0.0
a4fcc3d3be8f2e2c,683,b2c068e1ecd56026,137624,0,True,True,2,False,1.3196898272218631,7.0,1.0
bcb40b0bd6daf923,684,45b630607f7b47be,146351,1,True,True,2,True,4.729914911775106,1.0,0.5
ea6c31f429c34937,685,2abe6b88977387d5,18641,1,True,True,2,True,0.00040697343140239095,1.0,1.0
ea6c31f429c34937,685,d82893cf856d5fd4,93257,2,True,True,2,True,3.973768641359164,1.0,1.0
ce4428e1ff0e0dd5,686,8e841ba69337b6cf,62678,0,True,True,3,True,21.376718180502486,1.0,1.0
b1eed16cb953cb11,687,b6f9a3e89d203cfa,147541,24,True,True,4,False,17.097228143960653,9.0,0.6666666666666666
f18537f4bc3ef2bf,688,80a3cb5e7bd53bd1,93686,-1,False,False,2,False,13.014588636911359,1.0,0.0
4969740556e7630f,689,9f32826661ccaaba,63322,0,True,True,3,True,1.6376293368540276,1.0,0.5
cf43f6cd6526ed16,690,950e61088f416fd0,173757,0,True,True,3,False,13.212500324512272,4.0,0.6666666666666666
cf43f6cd6526ed16,690,58df38fffb2635cb,71794,17,True,True,3,False,34.090395774634196,30.0,0.3333333333333333
8eb40ee592fbf476,691,d7b29295e5734e00,122026,0,True,True,4,False,0.5252201974262863,11.0,0.75
2916e4631217755d,692,185aeb14738dfe1c,80591,1,True,True,4,True,13.818571374923184,1.0,0.3333333333333333
4c536302f7afcf2b,693,3b3a8d089327a700,136001,0,True,True,3,True,1.8489129804205773,1.0,0.6666666666666666
52f25a321b6c5cd5,694,bdc13ce04d820734,56447,12,True,True,5,False,14.385035104561164,4.0,0.25
3a20e5d0d1c0eb20,695,3a6726802dab9d14,19324,3,True,True,2,True,7.958192134824865,1.0,1.0
3a20e5d0d1c0eb20,695,73264492e8321fb9,60290,0,True,True,2,True,0.4938820938416101,1.0,1.0
9ce3e5261f09626b,696,326b535560179c74,70761,0,True,True,3,True,8.562009337387266e-05,2.0,0.0
30d052640fb6ad24,697,d53a46395c66663f,33479,5,True,True,2,True,2.917790360096183,1.0,0.5
30d052640fb6ad24,697,4c898c987bc429a7,179569,0,True,True,2,True,4.38736520574017,2.0,1.0
30d052640fb6ad24,697,9306af342b68e715,135567,2,True,True,2,True,3.8173553588349494,54.0,1.0
30d052640fb6ad24,697,7711a231aa4a9f93,16752,4,True,True,2,True,9.042807383435841,1.0,1.0
30d052640fb6ad24,697,075a5c0d23e9f3bf,152109,7,True,True,2,True,8.38015870093405,1.0,1.0
a57bfbcaba8969dd,698,f03dab537d7c6327,109262,88,False,True,3,True,14.383483518998482,1.0,0.5
c45da1913bdd54af,699,be7ce79a29e98d76,106218,-1,False,False,2,False,18.167111662309523,1.0,0.0
c45da1913bdd54af,699,b91fa2ed4410dee6,165466,51,False,True,2,False,25.022871358852008,1.0,0.5
c45da1913bdd54af,699,ecf586c86bd46886,66274,1,True,True,2,False,8.948945441509089,1.0,0.0
c45da1913bdd54af,699,1916fe8a544aa5aa,63154,37,True,True,2,False,8.858833554231287,1.0,0.0
